   555.000  650.000  1300.00  1950.00  2600.00  3250.00  3900.00  4550.00  5200.00  5850.00  6500.00  7150.00  7800.00  8450.00  9100.00  9750.00  10400.0  11050.0  11700.0 
   650.000  1300.00  1950.00  2600.00  3250.00  3900.00  4550.00  5200.00  5850.00  6500.00  7150.00  7800.00  8450.00  9100.00  9750.00  10400.0  11050.0  11700.0  12350.0 
20100428 150000      4599    3500       529       731      1120      1334      1366      1334      1293      1086      1009      1017      1042      1017       855       502       121         2         2         2         2 
20100428 180000      4776    3500        24       361       518       744       929      1087      1113         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 180000      4776    3500       425       670      1140      1364      1624      1663      1624      1364       912       536       212       125        30         2         2         2         2         2         2 
20100428 210000      5787    3500        26       382       548       831      1556      1863       581         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 210000      5787    3500       449       750      1276      1527      1818      1863      1818      1527       898       479       201       118        28         2         2         2         2         2         2 
20100429 000000      3885    3500        17       260       381       574      1230      1186       236         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 000000      3885    3500       536       726      1140      1364      1624      1663      1624      1364       801       613       515       303        73         2         2         2         2         2         2 
20100429 030000      7513    3500        35       524       732       992      1452      1851       748       475       703         0         0         0         0         0         0         0         0         0         0 
20100429 030000      7513    3500       600       813      1191      1518      1807      1851      1807      1518       892       686       577       339        82         2         2         2         2         2         2 
20100429 060000      5089    3500        30       450       654       957      1245       608      1145         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 060000      5089    3500       536       785      1064      1356      1614      1653      1614      1356       947       613       515       303        73         2         2         2         2         2         2 
20100429 090000      2010    3500        22       327       551       632       478         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 090000      2010    3500       882      1210      1724      2052      2427      2890      2960      2890      2427      1426       344       118        28         2         2         2         2         2         2 
20100429 120000     11862    3500        61       896      1205      1653      2354      2378      3315         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 120000     11862    3500       988      1356      1930      2298      2718      3236      3315      3236      2718      1597       385         2         2         2         2         2         2         2         2 
20100429 150000      3877    3500        42       613       889      1191      1142         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 150000      3877    3500       882      1210      1724      2052      2427      2890      2960      2890      2427      1426       344         2         2         2         2         2         2         2         2 
20100429 180000      4197    3500        43       636       926      1089      1503         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 180000      4197    3500       849      1104      1315      1467      1503      1467      1233      1128       947       557       134         2         2         2         2         2         2         2         2 
20100429 210000      5931    4000        56       821      1160      1508      1485       901         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100429 210000      5931    4000      1261      1646      1959      2148      2201      2148      1805      1060       538       130         2         2         2         2         2         2         2         2         2 
20100430 000000      9071    4000        90      1297      1721      2248      2464      1250         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 000000      9071    4000      1531      2038      2426      2712      2778      2712      2278      1339       602       145         2         2         2         2         2         2         2         2         2 
20100430 030000     10948    4000       112      1596      2091      2783      3111      1255         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 030000     10948    4000      1714      2282      2717      3037      3111      3037      2551      1499       703       170         2         2         2         2         2         2         2         2         2 
20100430 060000     11040    4000       109      1563      2027      2708      2998      1635         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 060000     11040    4000      1662      2221      2643      2927      2998      2927      2458      1445       788       190         2         2         2         2         2         2         2         2         2 
20100430 090000      9705    4000        96      1377      1829      2447      2573      1382         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 090000      9705    4000      1500      2007      2389      2613      2677      2613      2195      1290       703       170         2         2         2         2         2         2         2         2         2 
20100430 120000     10047    4000       103      1482      2003      2701      2721      1038         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 120000     10047    4000      1642      2279      2712      2779      2725      2660      2235      1313       595       143         2         2         2         2         2         2         2         2         2 
20100430 150000     11419    4600       115      1641      2199      3112      3052      1301         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 150000     11419    4600      1803      2552      3038      3112      3052      2979      2502      1471       627       151         2         2         2         2         2         2         2         2         2 
20100430 180000     10361    4600       104      1495      2067      2789      2539      1367         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 180000     10361    4600      1695      2287      2722      2789      2725      2660      2235      1313       659       159         2         2         2         2         2         2         2         2         2 
20100430 210000     10392    4600       103      1486      2000      2761      2672      1370         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100430 210000     10392    4600      1640      2295      2732      2799      2732      2608      2191      1288       660       159         2         2         2         2         2         2         2         2         2 
20100501 000000     11115    4600       110      1578      2155      3135      2693      1445         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 000000     11115    4600      1767      2570      3060      3135      3060      2628      2208      1298       696       168         2         2         2         2         2         2         2         2         2 
20100501 030000     10557    4600       106      1530      2051      2934      2676      1260         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 030000     10557    4600      1682      2406      2864      2934      2864      2612      2194      1289       622       150         2         2         2         2         2         2         2         2         2 
20100501 060000      8842    4600        89      1294      1792      2357      2249      1061         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 060000      8842    4600      1502      2148      2557      2620      2557      2332      1959      1151       542       131         2         2         2         2         2         2         2         2         2 
20100501 090000      7443    4600        75      1087      1493      1938      1873       977         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 090000      7443    4600      1312      1726      2054      2104      2054      1961      1647       968       471       114         2         2         2         2         2         2         2         2         2 
20100501 120000      5496    4600        55       811      1192      1416      1401       622         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 120000      5496    4600      1093      1419      1689      1731      1689      1633      1372       806       421       101         2         2         2         2         2         2         2         2         2 
20100501 150000       472    4600        16       246       210         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 150000       472    4600       873      1039      1234      1264      1251      1221      1026       603       268        65         2         2         2         2         2         2         2         2         2 
20100501 180000      3701    4600        37       553       821      1026       890       374         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 180000      3701    4600       751       948      1128      1156      1128      1009       847       498       279        67         2         2         2         2         2         2         2         2         2 
20100501 210000      4912    4600        50       736      1026      1295      1157       649         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100501 210000      4912    4600      1209      1515      1804      1848      1832      1789      1502       883       446       108         2         2         2         2         2         2         2         2         2 
20100502 000000      8109    4600        83      1217      1651      2070      2052      1036         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 000000      8109    4600      1609      2045      2434      2493      2434      2337      1963      1154       570       137         2         2         2         2         2         2         2         2         2 
20100502 030000     10717    4600       111      1611      2197      2792      2681      1325         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 030000     10717    4600      1802      2290      2726      2792      2726      2617      2199      1292       638       154         2         2         2         2         2         2         2         2         2 
20100502 060000     11149    4600       113      1639      2226      2841      2972      1359         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 060000     11149    4600      1825      2330      2773      2901      2972      2901      2437      1432       655       158         2         2         2         2         2         2         2         2         2 
20100502 090000      9295    4600        94      1381      1872      2401      2516      1031         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 090000      9295    4600      1630      2080      2476      2590      2654      2590      2176      1279       585       141         2         2         2         2         2         2         2         2         2 
20100502 120000      8808    4600        88      1288      1754      2276      2246      1156         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 120000      8808    4600      1438      1866      2222      2276      2247      2193      1842      1083       557       134         2         2         2         2         2         2         2         2         2 
20100502 150000      7910    4600        80      1181      1609      2026      2119       895         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 150000      7910    4600      1319      1667      1984      2068      2119      2068      1787      1594      1339       787       190         2         2         2         2         2         2         2         2 
20100502 180000      8135    4600        83      1222      1662      2089      2019      1059         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 180000      8135    4600      2558      3047      3628      4153      4579      4690      4579      4086      3432      2017       486         2         2         2         2         2         2         2         2 
20100502 210000     25298    5000       195      2743      3494      4161      4764      5253      4687         0         0         0         0         0         0         0         0         0         0         0         0 
20100502 210000     25298    5000      2865      3413      4062      4651      5128      5253      5128      4576      3844      2259       545         2         2         2         2         2         2         2         2 
20100503 000000     17774    5000       131      1889      2438      2947      3576      3770      3024         0         0         0         0         0         0         0         0         0         0         0         0 
20100503 000000     17774    5000      2558      3047      3628      4153      4579      4690      4579      4086      3432      2017       486         2         2         2         2         2         2         2         2 
20100503 030000     18756    5000       138      1997      2658      3241      3626      3821      3274         0         0         0         0         0         0         0         0         0         0         0         0 
20100503 030000     18756    5000      2180      2658      3164      3540      3730      3821      3730      3196      2685      1578       381         2         2         2         2         2         2         2         2 
20100503 060000     14642    5000       104      1536      2122      2583      2865      3129      2302         0         0         0         0         0         0         0         0         0         0         0         0 
20100503 060000     14642    5000      1946      2373      2825      3161      3330      3412      3330      2854      2397      1409       340         2         2         2         2         2         2         2         2 
20100503 090000     12500    5000        86      1273      1718      2112      2410      2789      2112         0         0         0         0         0         0         0         0         0         0         0         0 
20100503 090000     12500    5000      1554      1891      2251      2498      2728      2794      2728      2291      1732      1018       245        41         2         2         2         2         2         2         2 
20100503 120000      8819    5000        76      1132      1556      1874      2082      2097         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100503 120000      8819    5000      1287      1547      1841      2455      3173      3777      3869      3777      3173      1865       450       105         2         2         2         2         2         2         2 
20100503 150000     16201    5500        92      1347      1758      2075      2228      3353      4333      1014         0         0         0         0         0         0         0         0         0         0         0 
20100503 150000     16201    5500      1441      1716      2026      2750      4229      5034      5157      5034      4229      2485       599       126         2         2         2         2         2         2         2 
20100503 180000     15854    5500        68       997      1285      1612      2042      2864      5775      1210         0         0         0         0         0         0         0         0         0         0         0 
20100503 180000     15854    5500      1287      1532      1809      2783      4736      5638      5775      5638      4736      2783       671       141         2         2         2         2         2         2         2 
20100503 210000      8405    5500        44       650       865      1089      1368      1559      2649       181         0         0         0         0         0         0         0         0         0         0         0 
20100503 210000      8405    5500      1795      2143      2551      2975      4229      5034      5157      5034      4229      2485      1230       297         2         2         2         2         2         2         2 
20100504 000000     20214    5500       134      1915      2452      2927      3413      3735      2781      2858         0         0         0         0         0         0         0         0         0         0         0 
20100504 000000     20214    5500      2011      2400      2857      3332      3646      3735      3646      3063      2790      2343      1377       332         2         2         2         2         2         2         2 
20100504 030000     18847    5500       129      1878      2549      3161      3598      3776      2545      1211         0         0         0         0         0         0         0         0         0         0         0 
20100504 030000     18847    5500      2090      2592      3085      3513      3686      3776      3686      3096      2491      2093      1230       297         2         2         2         2         2         2         2 
20100504 060000     14212    5500        93      1380      1947      2361      2722      2696      1915      1098         0         0         0         0         0         0         0         0         0         0         0 
20100504 060000     14212    5500      1866      2314      2755      3137      3291      3372      3291      2765      1864      1095       529       128         2         2         2         2         2         2         2 
20100504 090000      9846    5500        57       845      1122      1525      2059      2051      1656       532         0         0         0         0         0         0         0         0         0         0         0 
20100504 090000      9846    5500      1425      1729      2058      2372      2430      2958      3521      3607      3521      2958      1738       425       102         2         2         2         2         2         2 
20100504 120000     10665    5500        60       891      1150      1423      1801      2442      2230       668         0         0         0         0         0         0         0         0         0         0         0 
20100504 120000     10665    5500      2215      2637      3061      3614      5860      7580      9023      9243      9023      7580      4454      1089       263         2         2         2         2         2         2 
20100504 150000     38949    5500       171      2444      3025      3512      3978      4936      8003     10351      2530         0         0         0         0         0         0         0         0         0         0 
20100504 150000     38949    5500      2481      2953      3428      4047      6563      8488     10105     10351     10105      8488      4988      1219       294        53         2         2         2         2         2 
20100504 180000     19678    5500        79      1156      1476      1785      2199      3102      4540      4445       897         0         0         0         0         0         0         0         0         0         0 
20100504 180000     19678    5500      2215      2637      3061      3614      5860      7580      9023      9243      9023      7580      4454      1089       560       135         2         2         2         2         2 
20100504 210000     13150    5800        50       740       963      1227      1640      2086      2272      1737      1132      1302         0         0         0         0         0         0         0         0         0 
20100504 210000     13150    5800      1408      1676      1946      2493      3724      4918      5854      5997      5854      4918      2890      1068       628       151         2         2         2         2         2 
20100505 000000     25771    5800       106      1546      1922      2233      2618      3404      5085      6716      2141         0         0         0         0         0         0         0         0         0         0 
20100505 000000     25771    5800      1576      1877      2180      2791      4170      5507      6556      6716      6556      5507      3236      1032       560       135         2         2         2         2         2 
20100505 030000      8539    5800        28       419       558       769      1081      1371      1669      1975       668         0         0         0         0         0         0         0         0         0         0 
20100505 030000      8539    5800      1408      1676      1946      2493      3724      4918      5854      5997      5854      4918      2890       921       222        53         2         2         2         2         2 
20100505 060000     13909    5800        57       850      1097      1369      1641      1926      2598      3232      1139         0         0         0         0         0         0         0         0         0         0 
20100505 060000     13909    5800       912      1134      1356      1614      2131      3068      3652      3741      3652      3068      1803       549       132         2         2         2         2         2         2 
20100505 090000     15955    5800        65       967      1246      1548      1852      2167      2895      4189      1026         0         0         0         0         0         0         0         0         0         0 
20100505 090000     15955    5800      1022      1270      1519      1808      2374      3435      4090      4189      4090      3435      2019       935       549       133         2         2         2         2         2 
20100505 120000     12450    5800        58       862      1095      1335      1515      1745      2401      2914       526         0         0         0         0         0         0         0         0         0         0 
20100505 120000     12450    5800      1078      1315      1565      1858      2120      3068      3652      4100      4200      4100      3444      2396      1408       340         2         2         2         2         2 
20100505 150000     22472    6100        80      1165      1472      1796      2131      2353      2547      2952      4704      3272         0         0         0         0         0         0         0         0         0 
20100505 150000     22472    6100      1370      1647      1962      2336      2810      4009      4773      4889      4773      4592      3857      2683      1577       380         2         2         2         2         2 
20100505 180000     26055    6100       102      1486      1871      2250      2680      3130      3837      5475      4700       526         0         0         0         0         0         0         0         0         0 
20100505 180000     26055    6100      1534      1845      2198      2616      3146      4490      5345      5475      5345      4588      3854      2396      1408       340         2         2         2         2         2 
20100505 210000     17253    6100        66       973      1250      1595      2071      2583      3928      3126      1660         0         0         0         0         0         0         0         0         0         0 
20100505 210000     17253    6100      1524      1845      2340      3343      5080      6048      6195      6048      5560      4671      3441      2022       549       133         2         2         2         2         2 
20100506 000000     28684    6100       114      1653      2081      2519      3196      4565      6938      6379      1240         0         0         0         0         0         0         0         0         0         0 
20100506 000000     28684    6100      3292      3919      4563      5584      8752     10418     11114     11385     11114      9336      5486      1374       331        21         2         2         2         2         2 
20100506 030000     55225    6100       260      3641      4496      5234      6074      7626     11952     12749      3194         0         0         0         0         0         0         0         0         0         0 
20100506 030000     55225    6100      4112      4895      5716      6861     10325     12291     12751     13062     12751     10711      6294      3010      2529      2195      1844      1084       261         2         2 
20100506 060000     65530    6100       330      4572      5615      6557      7612      9370     14100     14628      2746         0         0         0         0         0         0         0         0         0         0 
20100506 060000     65530    6100      4605      5481      6401      7684     11562     13764     14280     14628     14280     11995      8979      7714      6480      5626      4726      2777       670         2         2 
20100506 090000     87058    7000       268      3645      4443      5062      5694      6626      8284      8906     11425     10300      8849      7102      6454         0         0         0         0         0         0 
20100506 090000     87058    7000      4112      4895      5716      6861     10325     12291     12751     13062     12751     11153     10055      8639      8340      7006      5292      3110       750         2         2 
20100506 120000     95508    7000       313      4212      5085      5707      6313      7214      8722      9528     12019     11126      8728      9568      6974         0         0         0         0         0         0 
20100506 120000     95508    7000      4169      4963      5571      6162      7152      8514      9856     11733     12019     11733     10861      9568      9340      7846      5719      3361       810        34         2 
20100506 150000     79492    7000       228      3134      3827      4336      4845      5658      7052      9515     10598      8765      8402      7767      5365         0         0         0         0         0         0 
20100506 150000     79492    7000      3723      4432      4975      5503      6386      7802      9288     10477     10733     10477      9699      8544      8340      7006      5107      3001       724        87         2 
20100506 180000     53148    7000       115      1624      2010      2312      2621      3173      4440      6605      5142      7576      7421      5942      3325       842         0         0         0         0         0 
20100506 180000     53148    7000      2802      3336      3779      4224      5164      6967      8294      9238      9463      9238      7760      7324      6771      5688      3928      2309       557        98         2 
20100506 210000     34885    7000        71      1026      1297      1539      1861      2490      3534      5246      2600      3019      3687      4577      3937         0         0         0         0         0         0 
20100506 210000     34885    7000      1734      2064      2387      2887      3760      4836      5757      5898      6604      6765      6626      6469      5434      4351      3229      1897       458        87         2 
20100507 000000     50073    7000       135      1914      2368      2738      3183      3943      5135      5923      6408      4832      5309      4746      3436         0         0         0         0         0         0 
20100507 000000     50073    7000      2274      2707      3096      3627      4638      5521      6514      7164      7339      7164      6018      5735      5124      4353      3657      2149       518        34         2 
20100507 030000     64538    6100       183      2541      3105      3552      4075      4953      6333      7473      8219      6651      6579      5878      4994         0         0         0         0         0         0 
20100507 030000     64538    6100      2750      3274      3715      4160      5306      6870      8178      9212      9436      9212      7738      7397      7186      6036      4260      2503       604         2         2 
20100507 060000     79263    6100       226      3097      3756      4262      4772      5598      7247      9382     10568      7807      8486      8244      5818         0         0         0         0         0         0 
20100507 060000     79263    6100      3129      3724      4255      4866      6929      8248      9158     10316     10568     10316      8666      8284      8047      6760      4771      2804       676         2         2 
20100507 090000     56608    5500       251      3497      4272      4882      5511      6646      9462     10460      9005      2621         0         0         0         0         0         0         0         0         0 
20100507 090000     56608    5500      3504      4171      4765      5450      7759      9237     10211     10460     10211      9212      7738      7397      7186      6036      4260      2503       604         2         2 
20100507 120000     45428    5500       168      2383      2921      3387      3972      5121      7668      9934      8080      1793         0         0         0         0         0         0         0         0         0 
20100507 120000     45428    5500      3129      3724      4255      4866      6929      8248      9698      9934      9698      8146      6626      5213      3064      2356      1663       977       236         2         2 
20100507 150000     44716    6100       141      1994      2458      2855      3328      4097      5278      5917      8192      7120      3336         0         0         0         0         0         0         0         0 
20100507 150000     44716    6100      2139      2547      2952      3750      5615      7274      8660      8871      8660      7997      6950      5838      3431      1608       388         2         2         2         2 
20100507 180000     31894    6100       108      1550      1936      2309      2800      3396      4044      4529      5102      4058      2064         0         0         0         0         0         0         0         0 
20100507 180000     31894    6100      1800      2143      2525      3187      4349      5177      5998      7141      7315      7141      6206      5213      3064      1436       346         2         2         2         2 
20100507 210000     39857    6100       138      1967      2443      2884      3449      4352      5939      5604      5522      4782      2777         0         0         0         0         0         0         0         0 
20100507 210000     39857    6100      2003      2384      2828      3569      4870      5797      5939      5797      5525      5390      4668      3922      2305      1338       323         2         2         2         2 
20100508 000000     40801    6100       145      2055      2557      3070      3620      4385      5949      6338      5491      4548      2643         0         0         0         0         0         0         0         0 
20100508 000000     40801    6100      2611      3108      3663      4224      5714      6803      6969      6957      7127      6957      5844      3730      2192      1274       307         2         2         2         2 
20100508 030000     48803    7000       204      2871      3565      4202      4844      5768      7804      7696      7982      3868         0         0         0         0         0         0         0         0         0 
20100508 030000     48803    7000      2924      3480      4102      4730      6399      7618      7830      8099      8297      8099      6804      3998      1957      1137       274         2         2         2         2 
20100508 060000     50448    7000       207      2892      3594      4259      5052      5733      6458      8983      9291      3980         0         0         0         0         0         0         0         0         0 
20100508 060000     50448    7000      2947      3508      4157      4932      5714      7366      8769      9070      9291      9070      7619      4477      2018       487       107         2         2         2         2 
20100508 090000     51196    7000       201      2818      3495      4091      4750      5807      6251      9702      9391      4689         0         0         0         0         0         0         0         0         0 
20100508 090000     51196    7000      3263      3884      4467      5261      7678      9140      9656     10952     11219     10952      9200      5406      2537       612         2         2         2         2         2 
20100508 120000     66566    7000       264      3656      4456      5124      5858      7185     10486     11077     12564      5896         0         0         0         0         0         0         0         0         0 
20100508 120000     66566    7000      3654      4350      5002      5892      8598     10236     10813     12265     12564     12265     10303      6054      2841       685         2         2         2         2         2 
20100508 150000     47040    6400       211      2968      3685      4366      5312      5994      7195     10035      7273         0         0         0         0         0         0         0         0         0         0 
20100508 150000     47040    6400      3263      3884      4467      5261      7678      9140      9796     10952     11219     10952      9200      5406      2537       612         2         2         2         2         2 
20100508 180000     18289    6400        91      1336      1781      2069      2391      2623      2390      3606      2002         0         0         0         0         0         0         0         0         0         0 
20100508 180000     18289    6400      2698      3212      3890      4631      5269      7348      8748      8961      8748      7348      5326      3130       990       239         2         2         2         2         2 
20100508 210000     17264    6700        67       989      1351      1434      1709      2376      2443      3138      3114       642         0         0         0         0         0         0         0         0         0 
20100508 210000     17264    6700      1304      1552      1803      2084      2320      2868      3414      3497      3414      3040      2554      1501       362        75         2         2         2         2         2 
20100509 000000     15958    6700        56       835      1107      1424      2000      2531      2687      2709      2101       507         0         0         0         0         0         0         0         0         0 
20100509 000000     15958    6700      1102      1343      1640      2691      3203      3281      3203      2899      2781      2715      2280      1340       323        67         2         2         2         2         2 
20100509 030000     17116    6100        77      1124      1505      1834      2175      3675      3326      2495       905         0         0         0         0         0         0         0         0         0         0 
20100509 030000     17116    6100      1300      1686      2539      3237      3854      3948      3854      3316      2786      2278      1539       904       218        53         2         2         2         2         2 
20100509 060000     21203    6100        92      1341      1776      2303      3468      4421      3805      3111       887         0         0         0         0         0         0         0         0         0         0 
20100509 060000     21203    6100      1864      2266      2844      4072      4847      4965      4847      4664      4552      3824      2247       566       136        21         2         2         2         2         2 
20100509 090000     28530    6100       133      1907      2546      3095      3592      5560      5160      5223      1315         0         0         0         0         0         0         0         0         0         0 
20100509 090000     28530    6100      2653      3262      4063      5610      8448     10057     10302     10057      9673      8126      4775      1152       185         2         2         2         2         2         2 
20100509 120000     48779    6100       206      2869      3623      4454      5548      7662     11537     11097      1783         0         0         0         0         0         0         0         0         0         0 
20100509 120000     48779    6100      3208      3971      5398      6426      9461     11263     11537     11263     10833      9100      5348      1290       207         2         2         2         2         2         2 
20100509 150000     42418    5200       247      3444      4381      5424      7371      7155     10237      4159         0         0         0         0         0         0         0         0         0         0         0 
20100509 150000     42418    5200      3593      4448      6045      7196      8448     10057     10302     10057      9673      8126      4775      1152       185         2         2         2         2         2         2 
20100509 180000     38549    5200       220      3094      3943      4948      6901      6745      9087      3611         0         0         0         0         0         0         0         0         0         0         0 
20100509 180000     38549    5200      3234      4058      5659      6737      7496      8924      9141      8924      7496      4405      1863       449        72         2         2         2         2         2         2 
20100509 210000     31965    5500       195      2747      3526      4237      5199      7333      6806      1922         0         0         0         0         0         0         0         0         0         0         0 
20100509 210000     31965    5500      3279      4054      5557      6616      7158      7949      8143      7949      6677      3924      1875       452         2         2         2         2         2         2         2 
20100510 000000     42474    5500       257      3564      4478      5536      7589      7574      9119      4357         0         0         0         0         0         0         0         0         0         0         0 
20100510 000000     42474    5500      3672      4540      6224      7409      7589      8902      9119      8902      7478      4394      2099       506         2         2         2         2         2         2         2 
20100510 030000     42725    4900       263      3660      4553      5513      7368      7855      9257      4256         0         0         0         0         0         0         0         0         0         0         0 
20100510 030000     42725    4900      3733      4521      6042      7192     10074     11992     12285     11992     10074      5920      2388       576         2         2         2         2         2         2         2 
20100510 060000     48998    4900       275      3802      4709      5648      7392      7866     13757      5549         0         0         0         0         0         0         0         0         0         0         0 
20100510 060000     48998    4900      3861      4632      6062      7216     11281     13430     13757     13430     11281      6630      2674       645         2         2         2         2         2         2         2 
20100510 090000     26486    4900       180      2559      3240      4050      5556      4509      6391         0         0         0         0         0         0         0         0         0         0         0         0 
20100510 090000     26486    4900      3448      4136      5413      6443     10074     11992     12285     11992     10074      5920      2388       576         2         2         2         2         2         2         2 
20100510 120000     21108    4900       128      1819      2318      2760      3781      3793      6508         0         0         0         0         0         0         0         0         0         0         0         0 
20100510 120000     21108    4900      2443      2971      4068      4843      7110      8464      8670      8464      7110      4178      1535       370         2         2         2         2         2         2         2 
20100510 150000     35154    5500       190      2677      3337      4057      5492      6125      9709      3566         0         0         0         0         0         0         0         0         0         0         0 
20100510 150000     35154    5500      2736      3327      4504      5361      7962      9478      9709      9478      7962      4679      1718       414         2         2         2         2         2         2         2 
20100510 180000     28480    5500       166      2351      2947      3673      5346      6168      4900      2928         0         0         0         0         0         0         0         0         0         0         0 
20100510 180000     28480    5500      2443      3012      4384      5219      7110      8464      8670      8464      7110      4178      1535       370         2         2         2         2         2         2         2 
20100510 210000     16519    4500       120      1722      2164      2774      4198      2181      3361         0         0         0         0         0         0         0         0         0         0         0         0 
20100510 210000     16519    4500      2158      2690      3915      4660      5377      5508      5377      4517      3588      2144      1260       304         2         2         2         2         2         2         2 
20100511 000000     15952    4500       121      1713      2145      2609      3682      2888      2795         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 000000     15952    4500      1791      2195      3074      3659      3749      3659      3074      2930      2461      1446       492       119         2         2         2         2         2         2         2 
20100511 030000     17508    4700       133      1895      2446      2998      3565      3506      2965         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 030000     17508    4700      2287      2739      3260      4920      5857      6000      5857      4920      3883      2282       550         2         2         2         2         2         2         2         2 
20100511 060000     25618    4700       173      2441      3124      3740      4118      6720      5302         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 060000     25618    4700      2571      3067      3651      5510      6560      6720      6560      5630      4730      2779       670         2         2         2         2         2         2         2         2 
20100511 090000     28262    4700       196      2735      3511      4112      4805      6443      6459         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 090000     28262    4700      3335      3970      4755      6521      7763      8237      8438      8237      6919      4377      2572       620         2         2         2         2         2         2         2 
20100511 120000     38637    4700       265      3676      4555      5292      6493      8906      9449         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 120000     38637    4700      6122      7288      8291     10217     16927     20150     20642     20150     16927     11217      6592      1590         2         2         2         2         2         2         2 
20100511 150000     88658    5800       519      6921      8361      9512     10957     13952     23116     15318         0         0         0         0         0         0         0         0         0         0         0 
20100511 150000     88658    5800      6856      8162      9285     11441     18956     22566     23116     22566     18956     12561      7382      1780         2         2         2         2         2         2         2 
20100511 180000     73984    5800       487      6599      8014      9228     10847     14527     24283         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 180000     73984    5800      6572      7823      9008     11912     19912     23705     24283     23705     19912     11702      6592      1590         2         2         2         2         2         2         2 
20100511 210000     57371    6100       379      5239      6403      7410      8890     12672     16379         0         0         0         0         0         0         0         0         0         0         0         0 
20100511 210000     57371    6100      5868      6986      8044     10637     17781     21167     21683     21167     17781     10449      2572       620         2         2         2         2         2         2         2 
20100512 000000     24496    6100       139      2002      2517      3101      4117      7205      5414         0         0         0         0         0         0         0         0         0         0         0         0 
20100512 000000     24496    6100      4688      5581      6510      9279     11993     14277     14625     14277     11993      7048      1700       159        38         2         2         2         2         2         2 
20100512 030000     28662    5500       153      2194      2785      3596      5315     10963      3656         0         0         0         0         0         0         0         0         0         0         0         0 
20100512 030000     28662    5500      2284      2949      5283      8990     10702     10963     10702      8990      5283      2750      1272       407        98         2         2         2         2         2         2 
20100512 060000     21529    5500        72      1051      1360      1885      3032      5245      4982      2955       947         0         0         0         0         0         0         0         0         0         0 
20100512 060000     21529    5500      2039      2633      4718      8028      9557      9790      9557      8028      4718      2424      1424       456       110         2         2         2         2         2         2 
20100512 090000      8718    5000        28       420       585       913      1684      2773      1779       535         0         0         0         0         0         0         0         0         0         0         0 
20100512 090000      8718    5000      2056      2447      2862      4078      4855      4973      4855      4405      3701      2175      1272       407        98         2         2         2         2         2         2 
20100512 120000     25139    5000       157      2233      2807      3219      3909      5569      5054      2191         0         0         0         0         0         0         0         0         0         0         0 
20100512 120000     25139    5000      2302      2740      3549      4567      5437      5569      5437      4933      4144      2435      1112       268        38         2         2         2         2         2         2 
20100512 150000     27025    5000       164      2344      2937      3536      4847      5318      5296      2584         0         0         0         0         0         0         0         0         0         0         0 
20100512 150000     27025    5000      2423      2900      3975      4732      5599      6666      6828      6666      5599      3290      1714       413         2         2         2         2         2         2         2 
20100512 180000     31851    5000       186      2656      3308      3805      4561      5704      7647      3983         0         0         0         0         0         0         0         0         0         0         0 
20100512 180000     31851    5000      2713      3230      3740      4678      6271      7465      7647      7465      6271      4109      2415       582         2         2         2         2         2         2         2 
